ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
1760180_s_at	0.619769	3.01e-01	1.1255237	-6.1515	0.3857424	Z4067///ECs3612	hypothetical protein///hypothetical protein
1759706_s_at	0.619769	3.01e-01	-1.1252424	-6.1518	-0.4518449	baeR///baeR///baeR///ECs2887	DNA-binding transcriptional regulator BaeR///DNA-binding transcriptional regulator BaeR///response regulator in two-component regulatory system with BaeS///BaeR family transcriptional regulator
1759152_at	0.619769	3.01e-01	1.1250346	-6.15202	1.30800233	yabN	transcriptional regulator SgrR
1765760_s_at	0.619769	3.01e-01	-1.124914	-6.15215	-0.46748143	yajB///yajB///acpH///ECs0455	ACP phosphodieterase///ACP phosphodieterase///acyl carrier protein (ACP) phosphodiesterase; ACP hydrolyase///ACP phosphodiesterase
1763046_s_at	0.619769	3.01e-01	-1.1248484	-6.15222	-0.38859993	Z2789///ynjE///ECs2463	thiosulfate sulfurtransferase///molybdopterin synthase sulfurtransferase///thiosulfate sulfur transferase
1761448_s_at	0.619769	3.01e-01	-1.1246932	-6.15239	-0.4837602	papJ///papJ_2	PapJ protein///PapJ protein
1764021_at	0.619769	3.01e-01	-1.1246383	-6.15245	-0.703582	dgoD	D-galactonate dehydratase
1766247_s_at	0.619769	3.02e-01	-1.1244799	-6.15262	-1.03689	yfhJ///yfhJ///iscX///ECs3390	hypothetical protein///hypothetical protein///Fe(2+) donor and activity modulator for cysteine desulfurase///hypothetical protein
1762835_at	0.619769	3.02e-01	1.124361	-6.15274	0.99447237	c0719	hypothetical protein
1764257_s_at	0.619769	3.02e-01	-1.1241822	-6.15293	-0.69565323	ydjG///Z2809///ydjG///ECs2480	oxidoreductase ydjG///hypothetical protein///methylglyoxal reductase, NADH-dependent///hypothetical protein
1767519_s_at	0.619769	3.02e-01	-1.1241483	-6.15297	-0.93039423	ydjR///Z2774///ves///ECs2448	hypothetical protein///hypothetical protein///cold- and stress-inducible protein///hypothetical protein
1759866_s_at	0.619919	3.02e-01	1.1237314	-6.15342	0.53342917	potF///ECs0934	putrescine ABC transporter periplasmic-binding protein///putrescine ABC transporter periplasmic-binding protein
1762532_s_at	0.619919	3.02e-01	-1.1236546	-6.1535	-1.0182676	ycgZ///ycgZ	hypothetical protein///RcsB connector protein for regulation of biofilm and acid-resistance
1762276_s_at	0.619975	3.02e-01	-1.1234312	-6.15374	-1.01151217		
1760502_s_at	0.620418	3.02e-01	-1.1226603	-6.15456	-0.78338833	znuB///znuB///znuB///znuB	high-affinity zinc transporter membrane component///high-affinity zinc transporter membrane protein///zinc ABC transporter permease///high-affinity zinc transporter membrane protein
1765284_s_at	0.620418	3.02e-01	-1.1224378	-6.1548	-0.77299933	yfiA///yfiA///raiA///ECs3460	translation inhibitor protein RaiA///translation inhibitor protein RaiA///cold shock protein associated with 30S ribosomal subunit///translation inhibitor protein RaiA
1767465_s_at	0.620418	3.02e-01	-1.1221712	-6.15508	-1.0634243	yfcE///yfcE///yfcE///ECs3184	phosphodiesterase///phosphodiesterase///phosphodiesterase activity on bis-pNPP///phosphodiesterase
1766564_s_at	0.620418	3.02e-01	-1.122153	-6.1551	-0.8942738	argB///argB///argB///ECs4888	acetylglutamate kinase///acetylglutamate kinase///acetylglutamate kinase///acetylglutamate kinase
1760243_s_at	0.620418	3.02e-01	-1.1221139	-6.15515	-0.38610473		
1761726_s_at	0.620426	3.03e-01	-1.1219495	-6.15532	-0.62515833	oppB///oppB///oppB///oppB	oligopeptide transporter permease///oligopeptide transporter permease///oligopeptide ABC transporter permease///oligopeptide transporter permease
1762579_at	0.620649	3.03e-01	-1.1214273	-6.15588	-1.18413433	yihT	hypothetical protein
1760560_s_at	0.620649	3.03e-01	-1.1213662	-6.15594	-0.84941233	accA///accA///accA///ECs0187	acetyl-CoA carboxylase carboxyltransferase subunit alpha///acetyl-CoA carboxylase carboxyltransferase subunit alpha///acetyl-CoA carboxylase, carboxytransferase, alpha subunit///acetyl-CoA carboxylase carboxyltransferase subunit alpha
1762529_s_at	0.620684	3.03e-01	-1.1209345	-6.15641	-1.0363138	yhbQ///yhbQ///yhbQ///ECs4036	GIY-YIG nuclease superfamily protein///GIY-YIG nuclease superfamily protein///GIY-YIG nuclease superfamily protein///GIY-YIG nuclease superfamily protein
1764560_s_at	0.620684	3.03e-01	-1.1207941	-6.15656	-0.39060813		
AFFX-Ec-AF292559-3_s_at	0.620684	3.03e-01	1.120646	-6.15671	0.66332603		
1765795_s_at	0.620684	3.03e-01	-1.120517	-6.15685	-1.17297467	ECs5382///c0686///ybdD	hypothetical protein///hypothetical protein///DUF466 family protein
1768282_at	0.620684	3.03e-01	-1.1201105	-6.15729	-0.82532333	c3506	hypothetical protein
1768432_s_at	0.620684	3.03e-01	-1.120106	-6.15729	-0.49689947	fepB///fepB///fepB///ECs0631	iron-enterobactin transporter periplasmic binding protein///iron-enterobactin transporter periplasmic binding protein///ferrienterobactin ABC transporter periplasmic binding protein///iron-enterobactin transporter periplasmic binding protein
1763053_s_at	0.620684	3.03e-01	-1.1199161	-6.15749	-0.3028794	Z1922///ECs1653	hypothetical protein///hypothetical protein
1764737_s_at	0.620684	3.04e-01	-1.1194484	-6.15799	-0.93442147	prc///prc///prc///ECs2540	carboxy-terminal protease///carboxy-terminal protease///carboxy-terminal protease for penicillin-binding protein 3///carboxy-terminal protease
1761074_at	0.620684	3.04e-01	1.1190931	-6.15837	0.5594943	gshA	glutamate--cysteine ligase
1766314_s_at	0.620684	3.04e-01	-1.1188286	-6.15865	-0.84261747	ygiN///ygiN///ygiN///ECs3911	hypothetical protein///hypothetical protein///quinol monooxygenase///hypothetical protein
1764163_s_at	0.620684	3.04e-01	-1.118577	-6.15892	-0.40062607	ECs1166	hypothetical protein
1767254_s_at	0.620684	3.04e-01	-1.1181145	-6.15941	-1.09778613	adiA///adiA///adiA///ECs5099	biodegradative arginine decarboxylase///biodegradative arginine decarboxylase///arginine decarboxylase///biodegradative arginine decarboxylase
1761859_s_at	0.620684	3.04e-01	-1.1179173	-6.15962	-0.39149977		
1767048_at	0.620684	3.04e-01	1.1178702	-6.15967	1.0740249	ybjD	hypothetical protein
1760100_at	0.620684	3.04e-01	-1.1176268	-6.15993	-0.77508937	c3390	hypothetical protein
1761713_s_at	0.620684	3.04e-01	-1.1176232	-6.15994	-0.7352419	gmd///gmd///gmd///ECs2858	GDP-mannose 4,6-dehydratase///GDP-D-mannose dehydratase///GDP-D-mannose dehydratase, NAD(P)-binding///GDP-D-mannose dehydratase
1767669_s_at	0.620684	3.04e-01	-1.1175873	-6.15998	-0.81314277	glnE///glnE	bifunctional glutamine-synthetase adenylyltransferase/deadenyltransferase///fused deadenylyltransferase/adenylyltransferase for glutamine synthetase
1765561_s_at	0.620684	3.04e-01	-1.1172832	-6.1603	-0.8808365	rplI///rplI///rplI///rplI	50S ribosomal protein L9///50S ribosomal protein L9///50S ribosomal subunit protein L9///50S ribosomal protein L9
1764806_s_at	0.620684	3.05e-01	-1.1169951	-6.16061	-0.3524439	wbdQ///ECs2837	GDP-mannose mannosyl hydrolase///GDP-L-fucose pathway enzyme
1768419_s_at	0.620684	3.05e-01	-1.1169269	-6.16068	-0.67130583	xni///xni///ygdG///xni	exonuclease IX///exonuclease IX///Ssb-binding protein, misidentified as ExoIX///exonuclease IX
1766344_s_at	0.620684	3.05e-01	1.1168903	-6.16072	0.60937483	yieG///adeP///ECs4651	membrane / transport protein///adenine permease, high affinity; adenine:H+ symporter///membrane/transport protein
1768075_s_at	0.620684	3.05e-01	-1.116821	-6.16079	-0.37437283	Z0340///ECs0304	hypothetical protein///hypothetical protein
1768977_at	0.620684	3.05e-01	-1.1163549	-6.16129	-0.88528553	yfaQ	hypothetical protein
1768050_s_at	0.620684	3.05e-01	-1.1162439	-6.16141	-1.41720787	ubiF///ubiF///ubiF	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase///2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol oxygenase///2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
1764295_s_at	0.620684	3.05e-01	-1.1158439	-6.16183	-0.5780062	cspD///cspD///cspD///ECs0966	stationary phase/starvation inducible regulatory protein CspD///stationary phase/starvation inducible regulatory protein CspD///inhibitor of DNA replication, cold shock protein homolog///stationary phase/starvation inducible regulatory protein CspD
1767765_s_at	0.620684	3.05e-01	-1.1151968	-6.16252	-0.84633033	truA///truA///truA///truA	tRNA pseudouridine synthase A///tRNA pseudouridine synthase A///tRNA pseudouridine(38-40) synthase///tRNA pseudouridine synthase A
1765229_s_at	0.620684	3.05e-01	-1.1151537	-6.16257	-0.8575446	thiP///thiP///thiP///thiP	thiamine transporter membrane protein///thiamine transporter membrane protein///thiamine/thiamine pyrophosphate ABC transporter permease///thiamine transporter membrane protein
1768120_s_at	0.620684	3.05e-01	-1.1151399	-6.16258	-1.01382347	flgC///flgC///flgC///flgC	flagellar basal body rod protein FlgC///flagellar basal body rod protein FlgC///flagellar component of cell-proximal portion of basal-body rod///flagellar basal body rod protein FlgC
1767394_s_at	0.620684	3.05e-01	-1.1150337	-6.16269	-1.069513	ybjP///ybjP///ECs0948	lipoprotein///lipoprotein///lipoprotein
1762688_s_at	0.620684	3.05e-01	-1.1146859	-6.16306	-0.8024628	c0550	hypothetical protein
1760299_s_at	0.620684	3.05e-01	-1.1146722	-6.16308	-1.00678913	pabA///pabA///pabA///ECs4211	para-aminobenzoate synthase component II///para-aminobenzoate synthase component II///aminodeoxychorismate synthase, subunit II///para-aminobenzoate synthase component II
1766129_s_at	0.620684	3.06e-01	1.1144311	-6.16334	0.31239647	pepN///pepN///pepN	aminopeptidase///aminopeptidase N///aminopeptidase
1761210_s_at	0.620684	3.06e-01	-1.1139917	-6.1638	-0.93132257	tdk///tdk///tdk///ECs1740	thymidine kinase///thymidine kinase///thymidine kinase/deoxyuridine kinase///thymidine kinase
1764409_s_at	0.620684	3.06e-01	-1.1135801	-6.16424	-1.0908975	ppa///ppa///ppa///ECs5204	inorganic pyrophosphatase///inorganic pyrophosphatase///inorganic pyrophosphatase///inorganic pyrophosphatase
1762588_s_at	0.620684	3.06e-01	-1.1135364	-6.16429	-0.8452401	c1855	hypothetical protein
1760236_s_at	0.620684	3.06e-01	-1.1134724	-6.16436	-0.775278	araD///araD///araD///araD	L-ribulose-5-phosphate 4-epimerase///L-ribulose-5-phosphate 4-epimerase///L-ribulose-5-phosphate 4-epimerase///L-ribulose-5-phosphate 4-epimerase
1759600_s_at	0.620684	3.06e-01	-1.1134673	-6.16436	-1.206585	c0705	hypothetical protein
1765920_s_at	0.620684	3.06e-01	-1.1131435	-6.1647	-0.7525839	ypdB///Z3646///ypdB///ECs3261	hypothetical protein///2-component transcriptional regulator///response regulator activating yhjX; pyruvate-responsive YpdAB two-component system///2-component transcriptional regulator
1769192_s_at	0.620684	3.06e-01	-1.1129368	-6.16492	-1.1687818	yeaF///yeaF///mipA///ECs2491	MltA-interacting protein///hypothetical protein///scaffolding protein for murein synthesizing machinery///scaffolding protein in the formation of a murein-synthesizing holoenzyme
1768546_at	0.620684	3.06e-01	1.1126446	-6.16523	0.49673167	c4689	hypothetical protein
1760416_at	0.620684	3.06e-01	-1.1125857	-6.1653	-1.0452674	yaiT	pseudo
1765406_s_at	0.620684	3.06e-01	-1.1125732	-6.16531	-0.84920457	rpiB///rpiB	ribose-5-phosphate isomerase B///ribose 5-phosphate isomerase B/allose 6-phosphate isomerase
1768963_s_at	0.620684	3.06e-01	-1.1125568	-6.16533	-1.0003939	yehC///yehC	fimbrial chaperone yehC///putative periplasmic pilin chaperone
1760723_s_at	0.620684	3.06e-01	1.1123138	-6.16559	0.41305727	Z2053///ECs1772	intestinal colonization factor encoded by prophage CP-933O///colonization factor
1766716_s_at	0.620684	3.06e-01	-1.1123133	-6.16559	-0.9465055	nrdG///nrdG///nrdG///nrdG	anaerobic ribonucleotide reductase-activating protein///anaerobic ribonucleotide reductase-activating protein///anaerobic ribonucleotide reductase activating protein///anaerobic ribonucleotide reductase-activating protein
1762963_s_at	0.620684	3.06e-01	1.1122871	-6.16561	1.14487507		
1760477_s_at	0.620684	3.06e-01	1.1122515	-6.16565	0.37601043	ybeS///ECs0684	enzyme of polynucleotide modification///hypothetical protein
1761185_at	0.620684	3.06e-01	-1.1120723	-6.16584	-0.3841898	yraK	putative fimbrial-like adhesin protein
1760454_s_at	0.620684	3.07e-01	-1.11188	-6.16605	-0.87435737		
1760827_at	0.620684	3.07e-01	-1.1117164	-6.16622	-0.65236757	c3597	transposase
1759763_s_at	0.620684	3.07e-01	-1.1115654	-6.16638	-0.5189144	Z0885///ECs0755	LysR family transcriptional regulator///transcriptional regulator
1759365_s_at	0.620684	3.07e-01	1.1115228	-6.16643	0.47336997		
1759670_s_at	0.620684	3.07e-01	-1.1113934	-6.16656	-0.9135201	yphD///ECs3412	transport system permease///transport system permease
1763986_s_at	0.620684	3.07e-01	-1.1113248	-6.16664	-0.54763897	livG///livG	leucine/isoleucine/valine transporter ATP-binding subunit///ABC transporter ATP-binding protein
1759837_s_at	0.620684	3.07e-01	-1.1111407	-6.16683	-0.51041807	csgG///csgG///csgG///ECs1414	curli production assembly/transport component csgG///curli production assembly/transport component, 2nd curli operon///curli production assembly/transport outer membrane lipoprotein///protein CsgG
1759235_at	0.620684	3.07e-01	-1.1106165	-6.16739	-1.14665433	flgF	flagellar component of cell-proximal portion of basal-body rod
1759221_s_at	0.620684	3.07e-01	1.1104048	-6.16761	0.3445496	Z1775///ECs1511	hypothetical protein///hypothetical protein
1767778_s_at	0.620684	3.07e-01	-1.110359	-6.16766	-0.76565633	c4982///Z5614	PTS system, mannose-specific IID component///sorbose PTS component
1760881_s_at	0.620684	3.07e-01	-1.1103328	-6.16769	-0.569205	acnA///acnA///acnA///ECs1849	aconitate hydratase///aconitate hydratase///aconitate hydratase 1; aconitase A///aconitate hydratase 1
1766723_s_at	0.620684	3.07e-01	-1.1102293	-6.1678	-0.7831375	ilvB///ilvB///ilvB///ECs4612	acetolactate synthase catalytic subunit///acetolactate synthase catalytic subunit///acetolactate synthase 2 large subunit///acetolactate synthase catalytic subunit
1760034_at	0.620684	3.07e-01	-1.110216	-6.16781	-0.37589683	yhjL	cellulose synthase subunit BcsC
1763458_s_at	0.620684	3.07e-01	1.1101806	-6.16785	0.34038177		
1764567_s_at	0.620684	3.07e-01	-1.1101095	-6.16793	-1.0531474	katE///katE///katE///katE	hydroperoxidase II///hydroperoxidase II///catalase HPII, heme d-containing///hydroperoxidase II
1764071_s_at	0.620684	3.07e-01	-1.1100057	-6.16804	-0.70838483	yfiK///eamB	neutral amino-acid efflux protein///cysteine and O-acetylserine exporter
1764588_s_at	0.620684	3.07e-01	-1.109993	-6.16805	-1.1095266		
1765327_s_at	0.620684	3.07e-01	-1.1099904	-6.16805	-0.668428	ynaJ///ynaJ///ynaJ///ECs1913	hypothetical protein///hypothetical protein///DUF2534 family putative inner membrane protein///hypothetical protein
1766104_s_at	0.620684	3.07e-01	-1.1098507	-6.1682	-0.7091459	yhhU///Z4867///acpT///ECs4342	holo-(acyl carrier protein) synthase 2///holo-(acyl carrier protein) synthase 2///4'-phosphopantetheinyl transferase///4'-phosphopantetheinyl transferase
1759110_s_at	0.620684	3.07e-01	1.1098071	-6.16825	0.31116567		
1768420_s_at	0.620684	3.07e-01	-1.109619	-6.16845	-0.71290277		
1761799_s_at	0.620684	3.08e-01	1.109372	-6.16871	0.39034307	yhaC///yhaC///ECs4001	hypothetical protein///pentapetide repeats-related protein///hypothetical protein
1763055_s_at	0.620684	3.08e-01	-1.1091412	-6.16895	-0.844494	cvpA///cvpA///cvpA///ECs3197	colicin V production protein///colicin V production protein///colicin V production protein///colicin V production protein
1762866_s_at	0.620684	3.08e-01	-1.1090367	-6.16906	-0.66529687	yahN///yahN///yahN///ECs0382	hypothetical protein///cytochrome subunit of dehydrogenase///amino acid exporter for proline, lysine, glutamate, homoserine///cytochrome subunit of dehydrogenase
1763593_s_at	0.620684	3.08e-01	-1.1090105	-6.16909	-1.2053317	yheU///yheU///yheU///ECs4205	hypothetical protein///hypothetical protein///UPF0270 family protein///hypothetical protein
1764525_s_at	0.620684	3.08e-01	-1.1089026	-6.16921	-0.75747933	dnaG///dnaG///dnaG///dnaG	DNA primase///DNA primase///DNA primase///DNA primase
1765332_s_at	0.620684	3.08e-01	-1.1088121	-6.1693	-1.22633233	exuR///exuR///exuR///ECs3976	DNA-binding transcriptional repressor ExuR///DNA-binding transcriptional repressor ExuR///hexuronate regulon transcriptional repressor; autorepressor///DNA-binding transcriptional repressor ExuR
1760812_s_at	0.620684	3.08e-01	-1.1088057	-6.16931	-0.49521473	ypeC///Z3656///ypeC///ECs3270	hypothetical protein///hypothetical protein///DUF2502 family putative periplasmic protein///hypothetical protein
1768496_at	0.620684	3.08e-01	-1.1088044	-6.16931	-1.11678537	ligA	NAD-dependent DNA ligase LigA
1763827_s_at	0.620684	3.08e-01	-1.1086432	-6.16948	-0.76742177	atoC///atoC	acetoacetate metabolism regulatory protein AtoC///fused response regulator of ato operon, in two-component system with AtoS: response regulator/sigma54 interaction protein
1767736_s_at	0.620684	3.08e-01	1.1084219	-6.16972	0.48127253	Z2045///ECs1765	transcriptional repressor DicA///transcriptional repressor DicA
1768787_s_at	0.620684	3.08e-01	-1.1083701	-6.16977	-0.69104367	rspB///rspB	dehydrogenase///putative Zn-dependent NAD(P)-binding oxidoreductase
1767817_s_at	0.620684	3.08e-01	1.1082849	-6.16986	0.71759813	yaiL///ECs0409	nucleoprotein/polynucleotide-associated enzyme///nucleoprotein/polynucleotide-associated enzyme
1764292_s_at	0.620684	3.08e-01	-1.1081471	-6.17001	-1.2104219	yceB///yceB///yceB///ECs1441	hypothetical protein///hypothetical protein///lipoprotein, DUF1439 family///hypothetical protein
1768643_at	0.620684	3.08e-01	-1.1080542	-6.17011	-0.53463607	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
1767836_s_at	0.620684	3.08e-01	-1.1080154	-6.17015	-0.43609467	pyrL///pyrL///pyrL///ECs5224	pyrBI operon leader peptide///pyrBI operon leader peptide///pyrBI operon leader peptide///pyrBI operon leader peptide
1762736_s_at	0.620684	3.08e-01	-1.1078328	-6.17034	-0.57387077	glnK///glnK///glnK///ECs0504	nitrogen regulatory protein P-II 2///nitrogen regulatory protein P-II 2///nitrogen assimilation regulatory protein for GlnL, GlnE, and AmtB///nitrogen regulatory protein P-II 2
1760942_s_at	0.620684	3.08e-01	-1.1074016	-6.1708	-0.3498665		
1764028_s_at	0.620684	3.08e-01	-1.107378	-6.17082	-1.01262233	flhC///flhC///flhC///ECs2601	transcriptional activator FlhC///transcriptional activator FlhC///flagellar class II regulon transcriptional activator, with FlhD///transcriptional activator FlhC
1765427_s_at	0.620684	3.09e-01	-1.1069671	-6.17126	-0.35760333	gcvH///gcvH///gcvH///ECs3775	glycine cleavage system protein H///glycine cleavage system protein H///glycine cleavage complex lipoylprotein///glycine cleavage system protein H
1764435_s_at	0.620684	3.09e-01	-1.1067826	-6.17145	-0.5010103	ygiC///ygiC///ygiC///ECs3926	hypothetical protein///synthetase/amidase///ATP-Grasp family ATPase///synthetase/amidase
1765245_s_at	0.620684	3.09e-01	-1.1066068	-6.17164	-0.3439627		
1764156_s_at	0.620684	3.09e-01	-1.1063461	-6.17191	-1.2232945	yeaB///yeaB///nudL///ECs2522	hypothetical protein///hypothetical protein///putative CoA pyrophosphohydrolase, weak 3-phosphohydroxypyruvate phosphatase///hypothetical protein
1768157_at	0.620684	3.09e-01	1.1062156	-6.17205	0.34332703	Z4331	hypothetical protein
1760002_at	0.620684	3.09e-01	-1.1062094	-6.17206	-0.51977117	uvrA	excinuclease ABC subunit A
1760030_at	0.620684	3.09e-01	-1.10609	-6.17219	-0.62594133	c1413	hypothetical protein
1760082_s_at	0.620684	3.09e-01	-1.1060341	-6.17224	-0.48833383	Z2187///lsrG///ECs2125	autoinducer-2 (AI-2) modifying protein LsrG///autoinducer-2 (AI-2) degrading protein LsrG///autoinducer-2 (AI-2) modifying protein LsrG
1768062_s_at	0.620684	3.09e-01	-1.1059584	-6.17232	-0.66015957	ptsO///ptsO///npr///ECs4085	phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system (Npr)///phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system (Npr)///phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system (Npr)///phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system (Npr)
1762972_s_at	0.620684	3.09e-01	1.105926	-6.17236	0.77214717	c1304///ECs1418	hypothetical protein///hypothetical protein
1763962_s_at	0.620684	3.09e-01	-1.105764	-6.17253	-0.8576001		
1765830_at	0.620684	3.09e-01	-1.1053726	-6.17294	-0.76314567	fadL	long-chain fatty acid outer membrane transporter
1765271_s_at	0.620684	3.09e-01	-1.105333	-6.17299	-0.42362837	ychN///ychN///ychN///ECs1724	hypothetical protein///hypothetical protein///putative sulfur relay protein///hypothetical protein
1764387_s_at	0.620684	3.09e-01	1.1052912	-6.17303	0.3276413	yidB///ECs4633	hypothetical protein///hypothetical protein
1764381_s_at	0.620684	3.09e-01	-1.1051622	-6.17317	-1.00621867	atpF///atpF///atpF///ECs4678	ATP synthase F0F1 subunit B///ATP synthase F0F1 subunit B///F0 sector of membrane-bound ATP synthase, subunit b///ATP synthase F0F1 subunit B
1767504_s_at	0.620684	3.09e-01	-1.1051147	-6.17322	-1.03163747	murC///murC///murC///murC	UDP-N-acetylmuramate--L-alanine ligase///UDP-N-acetylmuramate--L-alanine ligase///UDP-N-acetylmuramate:L-alanine ligase///UDP-N-acetylmuramate--L-alanine ligase
1767543_s_at	0.620684	3.09e-01	-1.1049502	-6.17339	-0.82607367	thiK///thiK///thiK///thiK	thiamine kinase///thiamine kinase///thiamine kinase///thiamine kinase
1765311_at	0.620684	3.09e-01	-1.1047688	-6.17358	-0.75150497	rfbA	glucose-1-phosphate thymidylyltransferase
1767815_s_at	0.620684	3.09e-01	-1.1046941	-6.17366	-0.31820477	Z3395///ECs3032	regulator///regulatory protein
1765419_s_at	0.620684	3.09e-01	-1.1046833	-6.17367	-0.67521633	ECs2526	hypothetical protein
1760293_s_at	0.620684	3.09e-01	1.1045823	-6.17378	0.50464013	yfcS///ECs3220	fimbrial chaperone///chaperone
1762749_s_at	0.620684	3.10e-01	-1.1044541	-6.17392	-0.36285333	ybcJ///ybcJ///ybcJ///ECs0590	hypothetical protein///hypothetical protein///ribosome-associated protein; putative RNA-binding protein///hypothetical protein
1763765_s_at	0.620684	3.10e-01	1.1043808	-6.17399	0.39223517	Z6012	hypothetical protein
1759611_s_at	0.620684	3.10e-01	-1.1042662	-6.17411	-0.97475077	aroD///aroD///aroD///aroD	3-dehydroquinate dehydratase///3-dehydroquinate dehydratase///3-dehydroquinate dehydratase///3-dehydroquinase
1763735_s_at	0.620684	3.10e-01	-1.1042385	-6.17414	-0.66041163	yfbE///Z3511///arnB///ECs3141	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase///UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase///uridine 5'-(beta-1-threo-pentapyranosyl-4-ulose diphosphate) aminotransferase, PLP-dependent///UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
1766261_x_at	0.620787	3.10e-01	-1.1037799	-6.17463	-0.73114807	yaiX///Z1826///insC1///insC1///insC1///insC1///insC1///insC1///ECs1565	pseudo///IS encoded protein///IS2 repressor TnpA///IS2 repressor TnpA///IS2 repressor TnpA///IS2 repressor TnpA///IS2 repressor TnpA///IS2 repressor TnpA///transposase
1762627_s_at	0.620787	3.10e-01	-1.1037406	-6.17467	-0.63138527	ygeA///ygeA///ygeA///ECs3697	racemase///racemase///Asp/Glu_racemase family protein///racemase
1761369_s_at	0.620787	3.10e-01	-1.103616	-6.1748	-0.763903	hipB///hipB	DNA-binding transcriptional regulator HipB///antitoxin of HipAB toxin-antitoxin system
1768617_at	0.620787	3.10e-01	1.1035058	-6.17492	0.39694073	nlpA	cytoplasmic membrane lipoprotein-28
1759571_s_at	0.620952	3.10e-01	-1.1025658	-6.17591	-0.90201933	ycgN///ycgN///ycgN///ECs1676	hypothetical protein///hypothetical protein///UPF0153 family cysteine cluster protein///hypothetical protein
1760132_at	0.620952	3.10e-01	-1.1023769	-6.17611	-0.90630633	c4204	hypothetical protein
1763192_at	0.620952	3.10e-01	-1.1022279	-6.17627	-1.27150493	yjbK	zinc uptake transcriptional repressor
1763983_s_at	0.620952	3.10e-01	1.1022002	-6.1763	0.4576065	ECs2713	hypothetical protein
1768200_at	0.620952	3.11e-01	1.1020004	-6.17651	0.7861743	c2511	transposase/IS protein
1760862_s_at	0.620952	3.11e-01	-1.1019467	-6.17656	-1.21800223		
1760084_s_at	0.620952	3.11e-01	-1.1018593	-6.17666	-0.8228355	fimE///fimE///fimE///ECs5272	tyrosine recombinase///tyrosine recombinase///tyrosine recombinase/inversion of on/off regulator of fimA///tyrosine recombinase
1762750_s_at	0.620952	3.11e-01	-1.1018373	-6.17668	-0.9322973	sdhA///sdhA///sdhA	succinate dehydrogenase flavoprotein subunit///succinate dehydrogenase, flavoprotein subunit///succinate dehydrogenase flavoprotein subunit
1761556_s_at	0.620952	3.11e-01	1.1018195	-6.1767	0.3000255	Z0947///ECs0802	hypothetical protein///hypothetical protein
1767107_s_at	0.620952	3.11e-01	-1.1015489	-6.17698	-0.82970117	c1040	hypothetical protein
1768522_s_at	0.620952	3.11e-01	-1.101389	-6.17715	-0.57374673	malX///malX///malX///ECs2329	bifunctional PTS system maltose and glucose-specific transporter subunits IICB///bifunctional PTS system maltose and glucose-specific transporter subunits IICB///maltose and glucose-specific PTS enzyme IIB component and IIC component///bifunctional PTS system maltose and glucose-specific transporter subunits IICB
1763566_s_at	0.620952	3.11e-01	-1.1011092	-6.17745	-0.79616413	hycI///hycI///hycI///hycI	hydrogenase 3 maturation protease///hydrogenase 3 maturation protease///protease involved in processing C-terminal end of HycE///hydrogenase 3 maturation protease
1765585_s_at	0.620952	3.11e-01	-1.1008855	-6.17768	-1.00248947	qor///qor///qorA///ECs5033	quinone oxidoreductase, NADPH-dependent///quinone oxidoreductase///quinone oxidoreductase, NADPH-dependent///quinone oxidoreductase
1760604_s_at	0.620952	3.11e-01	-1.1007085	-6.17787	-0.68384777	ybhF///ybhF///ybhF///ECs0872	ABC transporter ATP-binding protein///ABC transporter ATP-binding protein///putative ABC transporter ATPase///ABC transporter ATP-binding protein
1759119_s_at	0.620952	3.11e-01	1.1001368	-6.17847	0.39811463		
1763140_s_at	0.620952	3.11e-01	-1.0996617	-6.17897	-0.68141117		
1762291_s_at	0.620952	3.11e-01	-1.0996224	-6.17902	-0.78119767	yddG///yddG///yddG///ECs2077	hypothetical protein///hypothetical protein///aromatic amino acid exporter///hypothetical protein
1765071_s_at	0.620952	3.12e-01	-1.0994829	-6.17916	-0.69799553	fur///fur///fur///fur	ferric uptake regulator///ferric uptake regulator///ferric iron uptake regulon transcriptional repressor; autorepressor///ferric uptake regulator
1763480_s_at	0.620952	3.12e-01	1.0993609	-6.17929	0.65363947	c3118	hypothetical protein
1768074_s_at	0.620952	3.12e-01	-1.0990681	-6.1796	-0.7424354	gst///gst///gstA///ECs2344	glutathionine S-transferase///glutathionine S-transferase///glutathionine S-transferase///glutathionine S-transferase
1759177_s_at	0.620952	3.12e-01	-1.098807	-6.17988	-0.38583547		
1764816_s_at	0.620952	3.12e-01	-1.0987596	-6.17993	-0.31553247		
1759183_at	0.620952	3.12e-01	-1.0987356	-6.17995	-0.46248623	Z4187	type III secretion apparatus protein
